NumPreceeding	NumFollowing	NumNeighbors	Threshold	Recall	Precision	F-Score	Runtime
3	10	1	0.300	0.000000	0.000000	0.000000	0:00:00.191636
3	10	1	0.500	0.000000	0.000000	0.000000	0:00:00.188024
3	10	1	0.700	0.000000	0.000000	0.000000	0:00:00.164523
3	10	1	0.900	0.000000	0.000000	0.000000	0:00:00.215112
3	10	1	0.999	0.000000	0.000000	0.000000	0:00:00.236279
3	10	3	0.100	0.026316	0.005355	0.008899	0:00:00.203547
3	10	3	0.300	0.026316	0.005355	0.008899	0:00:00.167540
3	10	3	0.500	0.026316	0.005355	0.008899	0:00:00.168814
3	10	3	0.700	0.000000	0.000000	0.000000	0:00:00.169311
3	10	3	0.900	0.000000	0.000000	0.000000	0:00:00.166106
3	10	3	0.999	0.000000	0.000000	0.000000	0:00:00.174030
3	10	5	0.100	0.039474	0.004158	0.007524	0:00:00.179167
3	10	5	0.300	0.039474	0.004158	0.007524	0:00:00.171842
3	10	5	0.500	0.039474	0.004158	0.007524	0:00:00.223304
3	10	5	0.700	0.039474	0.004158	0.007524	0:00:00.196536
3	10	5	0.900	0.000000	0.000000	0.000000	0:00:00.178903
3	10	5	0.999	0.000000	0.000000	0.000000	0:00:00.175840
3	10	7	0.100	0.171053	0.009555	0.018100	0:00:00.168680
3	10	7	0.300	0.171053	0.009555	0.018100	0:00:00.169072
3	10	7	0.500	0.171053	0.009555	0.018100	0:00:00.187898
3	10	7	0.700	0.171053	0.009555	0.018100	0:00:00.227422
3	10	7	0.900	0.000000	0.000000	0.000000	0:00:00.203941
3	10	7	0.999	0.000000	0.000000	0.000000	0:00:00.169074
3	20	1	0.100	0.000000	0.000000	0.000000	0:00:00.236016
3	20	1	0.300	0.000000	0.000000	0.000000	0:00:00.206046
3	20	1	0.500	0.000000	0.000000	0.000000	0:00:00.230834
3	20	1	0.700	0.000000	0.000000	0.000000	0:00:00.242266
3	20	1	0.900	0.000000	0.000000	0.000000	0:00:00.236757
3	20	1	0.999	0.000000	0.000000	0.000000	0:00:00.221968
3	20	3	0.100	0.026316	0.005355	0.008899	0:00:00.214919
3	20	3	0.300	0.026316	0.005355	0.008899	0:00:00.233099
3	20	3	0.500	0.026316	0.005355	0.008899	0:00:00.208801
3	20	3	0.700	0.000000	0.000000	0.000000	0:00:00.216587
3	20	3	0.900	0.000000	0.000000	0.000000	0:00:00.291835
3	20	3	0.999	0.000000	0.000000	0.000000	0:00:00.285777
3	20	5	0.100	0.039474	0.004158	0.007524	0:00:00.256505
3	20	5	0.300	0.039474	0.004158	0.007524	0:00:00.216988
3	20	5	0.500	0.039474	0.004158	0.007524	0:00:00.219180
3	20	5	0.700	0.039474	0.004158	0.007524	0:00:00.205230
3	20	5	0.900	0.000000	0.000000	0.000000	0:00:00.210586
3	20	5	0.999	0.000000	0.000000	0.000000	0:00:00.211055
3	20	7	0.100	0.171053	0.009555	0.018100	0:00:00.220877
3	20	7	0.300	0.171053	0.009555	0.018100	0:00:00.274636
3	20	7	0.500	0.171053	0.009555	0.018100	0:00:00.246943
3	20	7	0.700	0.171053	0.009555	0.018100	0:00:00.246103
3	20	7	0.900	0.000000	0.000000	0.000000	0:00:00.218092
3	20	7	0.999	0.000000	0.000000	0.000000	0:00:00.278906
3	30	1	0.100	0.000000	0.000000	0.000000	0:00:00.302801
3	30	1	0.300	0.000000	0.000000	0.000000	0:00:00.285449
3	30	1	0.500	0.000000	0.000000	0.000000	0:00:00.271369
3	30	1	0.700	0.000000	0.000000	0.000000	0:00:00.271597
3	30	1	0.900	0.000000	0.000000	0.000000	0:00:00.308991
3	30	1	0.999	0.000000	0.000000	0.000000	0:00:00.314469
3	30	3	0.100	0.026316	0.005355	0.008899	0:00:00.255849
3	30	3	0.300	0.026316	0.005355	0.008899	0:00:00.257242
3	30	3	0.500	0.026316	0.005355	0.008899	0:00:00.277839
3	30	3	0.700	0.000000	0.000000	0.000000	0:00:00.469891
3	30	3	0.900	0.000000	0.000000	0.000000	0:00:00.295816
3	30	3	0.999	0.000000	0.000000	0.000000	0:00:00.283714
3	30	5	0.100	0.039474	0.004158	0.007524	0:00:00.262954
3	30	5	0.300	0.039474	0.004158	0.007524	0:00:00.307095
3	30	5	0.500	0.039474	0.004158	0.007524	0:00:00.264156
3	30	5	0.700	0.039474	0.004158	0.007524	0:00:00.256245
3	30	5	0.900	0.000000	0.000000	0.000000	0:00:00.261918
3	30	5	0.999	0.000000	0.000000	0.000000	0:00:00.252386
3	30	7	0.100	0.171053	0.009555	0.018100	0:00:00.258234
3	30	7	0.300	0.171053	0.009555	0.018100	0:00:00.254251
3	30	7	0.500	0.171053	0.009555	0.018100	0:00:00.257420
3	30	7	0.700	0.171053	0.009555	0.018100	0:00:00.273740
3	30	7	0.900	0.000000	0.000000	0.000000	0:00:00.284467
3	30	7	0.999	0.000000	0.000000	0.000000	0:00:00.284230
5	0	1	0.100	0.000000	0.000000	0.000000	0:00:00.137855
5	0	1	0.300	0.000000	0.000000	0.000000	0:00:00.124376
5	0	1	0.500	0.000000	0.000000	0.000000	0:00:00.123880
5	0	1	0.700	0.000000	0.000000	0.000000	0:00:00.124363
5	0	1	0.900	0.000000	0.000000	0.000000	0:00:00.123092
5	0	1	0.999	0.000000	0.000000	0.000000	0:00:00.128558
5	0	3	0.100	0.315789	0.038647	0.068867	0:00:00.128471
5	0	3	0.300	0.315789	0.038647	0.068867	0:00:00.130138
5	0	3	0.500	0.315789	0.038647	0.068867	0:00:00.236011
5	0	3	0.700	0.013158	0.021739	0.016393	0:00:00.148923
5	0	3	0.900	0.006579	0.012346	0.008584	0:00:00.164504
5	0	3	0.999	0.006579	0.012346	0.008584	0:00:00.132483
5	0	5	0.100	0.914474	0.047684	0.090642	0:00:00.204878
5	0	5	0.300	0.914474	0.047684	0.090642	0:00:00.170866
5	0	5	0.500	0.914474	0.047684	0.090642	0:00:00.144447
5	0	5	0.700	0.914474	0.047799	0.090850	0:00:00.133364
5	0	5	0.900	0.236842	0.046036	0.077088	0:00:00.216810
5	0	5	0.999	0.236842	0.046036	0.077088	0:00:00.138291
5	0	7	0.100	0.960526	0.038371	0.073793	0:00:00.219462
5	0	7	0.300	0.960526	0.038371	0.073793	0:00:00.190823
5	0	7	0.500	0.960526	0.038371	0.073793	0:00:00.153989
5	0	7	0.700	0.960526	0.038371	0.073793	0:00:00.136919
5	0	7	0.900	0.848684	0.045295	0.086000	0:00:00.139597
5	0	7	0.999	0.848684	0.045327	0.086057	0:00:00.134232
5	1	1	0.100	0.000000	0.000000	0.000000	0:00:00.127300
5	1	1	0.300	0.000000	0.000000	0.000000	0:00:00.127899
5	1	1	0.500	0.000000	0.000000	0.000000	0:00:00.128236
5	1	1	0.700	0.000000	0.000000	0.000000	0:00:00.122572
5	1	1	0.900	0.000000	0.000000	0.000000	0:00:00.116576
5	1	1	0.999	0.000000	0.000000	0.000000	0:00:00.120843
5	1	3	0.100	0.618421	0.069322	0.124668	0:00:00.123865
5	1	3	0.300	0.618421	0.069322	0.124668	0:00:00.120286
5	1	3	0.500	0.618421	0.069322	0.124668	0:00:00.117454
5	1	3	0.700	0.269737	0.081349	0.125000	0:00:00.121589
5	1	3	0.900	0.269737	0.083164	0.127132	0:00:00.132065
5	1	3	0.999	0.269737	0.083164	0.127132	0:00:00.118647
5	1	5	0.100	0.986842	0.062060	0.116777	0:00:00.125358
5	1	5	0.300	0.986842	0.062060	0.116777	0:00:00.125086
5	1	5	0.500	0.986842	0.062060	0.116777	0:00:00.125931
5	1	5	0.700	0.986842	0.062266	0.117142	0:00:00.125624
5	1	5	0.900	0.460526	0.057190	0.101744	0:00:00.127368
5	1	5	0.999	0.460526	0.057190	0.101744	0:00:00.129400
5	1	7	0.100	1.000000	0.045659	0.087331	0:00:00.127616
5	1	7	0.300	1.000000	0.045659	0.087331	0:00:00.142740
5	1	7	0.500	1.000000	0.045659	0.087331	0:00:00.128412
5	1	7	0.700	1.000000	0.045659	0.087331	0:00:00.141018
5	1	7	0.900	0.986842	0.074184	0.137994	0:00:00.151527
5	1	7	0.999	0.986842	0.074184	0.137994	0:00:00.185732
5	3	1	0.100	0.000000	0.000000	0.000000	0:00:00.140364
5	3	1	0.300	0.000000	0.000000	0.000000	0:00:00.113030
5	3	1	0.500	0.000000	0.000000	0.000000	0:00:00.104107
5	3	1	0.700	0.000000	0.000000	0.000000	0:00:00.111957
5	3	1	0.900	0.000000	0.000000	0.000000	0:00:00.114566
5	3	1	0.999	0.000000	0.000000	0.000000	0:00:00.118119
5	3	3	0.100	0.809211	0.042753	0.081215	0:00:00.116616
5	3	3	0.300	0.809211	0.042753	0.081215	0:00:00.129065
5	3	3	0.500	0.809211	0.042753	0.081215	0:00:00.116840
5	3	3	0.700	0.085526	0.075581	0.080247	0:00:00.116131
5	3	3	0.900	0.059211	0.081818	0.068702	0:00:00.115944
5	3	3	0.999	0.059211	0.081818	0.068702	0:00:00.106438
5	3	5	0.100	0.921053	0.018945	0.037125	0:00:00.108111
5	3	5	0.300	0.921053	0.018945	0.037125	0:00:00.109111
5	3	5	0.500	0.921053	0.018945	0.037125	0:00:00.127901
5	3	5	0.700	0.921053	0.018945	0.037125	0:00:00.116578
5	3	5	0.900	0.164474	0.021422	0.037908	0:00:00.119068
5	3	5	0.999	0.164474	0.021422	0.037908	0:00:00.111797
5	3	7	0.100	0.980263	0.016226	0.031923	0:00:00.117017
5	3	7	0.300	0.980263	0.016226	0.031923	0:00:00.113144
5	3	7	0.500	0.980263	0.016226	0.031923	0:00:00.114552
5	3	7	0.700	0.980263	0.016226	0.031923	0:00:00.117837
5	3	7	0.900	0.276316	0.021191	0.039363	0:00:00.110980
5	3	7	0.999	0.269737	0.020865	0.038734	0:00:00.114792
5	5	1	0.100	0.000000	0.000000	0.000000	0:00:00.137737
5	5	1	0.300	0.000000	0.000000	0.000000	0:00:00.137603
5	5	1	0.500	0.000000	0.000000	0.000000	0:00:00.137788
5	5	1	0.700	0.000000	0.000000	0.000000	0:00:00.147122
5	5	1	0.900	0.000000	0.000000	0.000000	0:00:00.133482
5	5	1	0.999	0.000000	0.000000	0.000000	0:00:00.130012
5	5	3	0.100	0.776316	0.016094	0.031534	0:00:00.140832
5	5	3	0.300	0.776316	0.016094	0.031534	0:00:00.134478
5	5	3	0.500	0.776316	0.016094	0.031534	0:00:00.134879
5	5	3	0.700	0.177632	0.010822	0.020400	0:00:00.146313
5	5	3	0.900	0.157895	0.009792	0.018440	0:00:00.136831
5	5	3	0.999	0.157895	0.009792	0.018440	0:00:00.143350
5	5	5	0.100	0.802632	0.013743	0.027024	0:00:00.143919
5	5	5	0.300	0.802632	0.013743	0.027024	0:00:00.147987
5	5	5	0.500	0.802632	0.013743	0.027024	0:00:00.155590
5	5	5	0.700	0.802632	0.013743	0.027024	0:00:00.194760
5	5	5	0.900	0.236842	0.008495	0.016401	0:00:00.142240
5	5	5	0.999	0.236842	0.008495	0.016401	0:00:00.143596
5	5	7	0.100	0.815789	0.012785	0.025175	0:00:00.151547
5	5	7	0.300	0.815789	0.012785	0.025175	0:00:00.146112
5	5	7	0.500	0.815789	0.012785	0.025175	0:00:00.145612
5	5	7	0.700	0.815789	0.012785	0.025175	0:00:00.146578
5	5	7	0.900	0.473684	0.012559	0.024469	0:00:00.147813
5	5	7	0.999	0.467105	0.012461	0.024274	0:00:00.149033
5	10	1	0.100	0.000000	0.000000	0.000000	0:00:00.167054
5	10	1	0.300	0.000000	0.000000	0.000000	0:00:00.165265
5	10	1	0.500	0.000000	0.000000	0.000000	0:00:00.172224
5	10	1	0.700	0.000000	0.000000	0.000000	0:00:00.164061
5	10	1	0.900	0.000000	0.000000	0.000000	0:00:00.165250
5	10	1	0.999	0.000000	0.000000	0.000000	0:00:00.162789
5	10	3	0.100	0.098684	0.006196	0.011660	0:00:00.176304
5	10	3	0.300	0.098684	0.006196	0.011660	0:00:00.174202
5	10	3	0.500	0.098684	0.006196	0.011660	0:00:00.172330
5	10	3	0.700	0.006579	0.002959	0.004082	0:00:00.171676
5	10	3	0.900	0.006579	0.002959	0.004082	0:00:00.169054
5	10	3	0.999	0.006579	0.002959	0.004082	0:00:00.168854
5	10	5	0.100	0.223684	0.008781	0.016899	0:00:00.171905
5	10	5	0.300	0.223684	0.008781	0.016899	0:00:00.173311
5	10	5	0.500	0.223684	0.008781	0.016899	0:00:00.179710
5	10	5	0.700	0.223684	0.008781	0.016899	0:00:00.176345
5	10	5	0.900	0.013158	0.002339	0.003972	0:00:00.177415
5	10	5	0.999	0.013158	0.002339	0.003972	0:00:00.186065
5	10	7	0.100	0.427632	0.011769	0.022907	0:00:00.184651
5	10	7	0.300	0.427632	0.011769	0.022907	0:00:00.175627
5	10	7	0.500	0.427632	0.011769	0.022907	0:00:00.176849
5	10	7	0.700	0.427632	0.011769	0.022907	0:00:00.174530
5	10	7	0.900	0.026316	0.002365	0.004341	0:00:00.176550
5	10	7	0.999	0.026316	0.002365	0.004341	0:00:00.252723
5	20	1	0.100	0.000000	0.000000	0.000000	0:00:00.220744
5	20	1	0.300	0.000000	0.000000	0.000000	0:00:00.211866
5	20	1	0.500	0.000000	0.000000	0.000000	0:00:00.209241
5	20	1	0.700	0.000000	0.000000	0.000000	0:00:00.216523
5	20	1	0.900	0.000000	0.000000	0.000000	0:00:00.204248
5	20	1	0.999	0.000000	0.000000	0.000000	0:00:00.212852
5	20	3	0.100	0.098684	0.006196	0.011660	0:00:00.221475
5	20	3	0.300	0.098684	0.006196	0.011660	0:00:00.217892
5	20	3	0.500	0.098684	0.006196	0.011660	0:00:00.213776
5	20	3	0.700	0.006579	0.002959	0.004082	0:00:00.210760
5	20	3	0.900	0.006579	0.002959	0.004082	0:00:00.220888
5	20	3	0.999	0.006579	0.002959	0.004082	0:00:00.221414
5	20	5	0.100	0.223684	0.008781	0.016899	0:00:00.221256
5	20	5	0.300	0.223684	0.008781	0.016899	0:00:00.215953
5	20	5	0.500	0.223684	0.008781	0.016899	0:00:00.225642
5	20	5	0.700	0.223684	0.008781	0.016899	0:00:00.219295
5	20	5	0.900	0.013158	0.002339	0.003972	0:00:00.215887
5	20	5	0.999	0.013158	0.002339	0.003972	0:00:00.223181
5	20	7	0.100	0.427632	0.011769	0.022907	0:00:00.223973
5	20	7	0.300	0.427632	0.011769	0.022907	0:00:00.226003
5	20	7	0.500	0.427632	0.011769	0.022907	0:00:00.219921
5	20	7	0.700	0.427632	0.011769	0.022907	0:00:00.228042
5	20	7	0.900	0.026316	0.002365	0.004341	0:00:00.225482
5	20	7	0.999	0.026316	0.002365	0.004341	0:00:00.224159
5	30	1	0.100	0.000000	0.000000	0.000000	0:00:00.254688
5	30	1	0.300	0.000000	0.000000	0.000000	0:00:00.310548
5	30	1	0.500	0.000000	0.000000	0.000000	0:00:00.249366
5	30	1	0.700	0.000000	0.000000	0.000000	0:00:00.247599
5	30	1	0.900	0.000000	0.000000	0.000000	0:00:00.245721
5	30	1	0.999	0.000000	0.000000	0.000000	0:00:00.255084
5	30	3	0.100	0.098684	0.006196	0.011660	0:00:00.257755
5	30	3	0.300	0.098684	0.006196	0.011660	0:00:00.265927
5	30	3	0.500	0.098684	0.006196	0.011660	0:00:00.266552
5	30	3	0.700	0.006579	0.002959	0.004082	0:00:00.268289
5	30	3	0.900	0.006579	0.002959	0.004082	0:00:00.253528
5	30	3	0.999	0.006579	0.002959	0.004082	0:00:00.255683
5	30	5	0.100	0.223684	0.008781	0.016899	0:00:00.256955
5	30	5	0.300	0.223684	0.008781	0.016899	0:00:00.260686
5	30	5	0.500	0.223684	0.008781	0.016899	0:00:00.255930
5	30	5	0.700	0.223684	0.008781	0.016899	0:00:00.262672
5	30	5	0.900	0.013158	0.002339	0.003972	0:00:00.262937
5	30	5	0.999	0.013158	0.002339	0.003972	0:00:00.255864
5	30	7	0.100	0.427632	0.011769	0.022907	0:00:00.255527
5	30	7	0.300	0.427632	0.011769	0.022907	0:00:00.259824
5	30	7	0.500	0.427632	0.011769	0.022907	0:00:00.258132
5	30	7	0.700	0.427632	0.011769	0.022907	0:00:00.256981
5	30	7	0.900	0.026316	0.002365	0.004341	0:00:00.255486
5	30	7	0.999	0.026316	0.002365	0.004341	0:00:00.260455
10	0	1	0.100	0.000000	0.000000	0.000000	0:00:00.186379
10	0	1	0.300	0.000000	0.000000	0.000000	0:00:00.136713
10	0	1	0.500	0.000000	0.000000	0.000000	0:00:00.135408
10	0	1	0.700	0.000000	0.000000	0.000000	0:00:00.132793
10	0	1	0.900	0.000000	0.000000	0.000000	0:00:00.132990
10	0	1	0.999	0.000000	0.000000	0.000000	0:00:00.140793
10	0	3	0.100	0.013158	0.041667	0.020000	0:00:00.140187
10	0	3	0.300	0.013158	0.041667	0.020000	0:00:00.144520
10	0	3	0.500	0.013158	0.041667	0.020000	0:00:00.146141
10	0	3	0.700	0.000000	0.000000	0.000000	0:00:00.146595
10	0	3	0.900	0.000000	0.000000	0.000000	0:00:00.144512
10	0	3	0.999	0.000000	0.000000	0.000000	0:00:00.150885
10	0	5	0.100	0.046053	0.049645	0.047782	0:00:00.149184
10	0	5	0.300	0.046053	0.049645	0.047782	0:00:00.149211
10	0	5	0.500	0.046053	0.049645	0.047782	0:00:00.143232
10	0	5	0.700	0.046053	0.049645	0.047782	0:00:00.148676
10	0	5	0.900	0.000000	0.000000	0.000000	0:00:00.142461
10	0	5	0.999	0.000000	0.000000	0.000000	0:00:00.147623
10	0	7	0.100	0.092105	0.031111	0.046512	0:00:00.145108
10	0	7	0.300	0.092105	0.031111	0.046512	0:00:00.140871
10	0	7	0.500	0.092105	0.031111	0.046512	0:00:00.144498
10	0	7	0.700	0.092105	0.031111	0.046512	0:00:00.146318
10	0	7	0.900	0.006579	0.026316	0.010526	0:00:00.151568
10	0	7	0.999	0.006579	0.026316	0.010526	0:00:00.150470
10	1	1	0.100	0.000000	0.000000	0.000000	0:00:00.150059
10	1	1	0.300	0.000000	0.000000	0.000000	0:00:00.154959
10	1	1	0.500	0.000000	0.000000	0.000000	0:00:00.144719
10	1	1	0.700	0.000000	0.000000	0.000000	0:00:00.152678
10	1	1	0.900	0.000000	0.000000	0.000000	0:00:00.149831
10	1	1	0.999	0.000000	0.000000	0.000000	0:00:00.154486
10	1	3	0.100	0.098684	0.030488	0.046584	0:00:00.150816
10	1	3	0.300	0.098684	0.030488	0.046584	0:00:00.151338
10	1	3	0.500	0.098684	0.030488	0.046584	0:00:00.159977
10	1	3	0.700	0.006579	0.142857	0.012579	0:00:00.153641
10	1	3	0.900	0.006579	0.142857	0.012579	0:00:00.166392
10	1	3	0.999	0.006579	0.142857	0.012579	0:00:00.158116
10	1	5	0.100	0.342105	0.063337	0.106886	0:00:00.162666
10	1	5	0.300	0.342105	0.063337	0.106886	0:00:00.164992
10	1	5	0.500	0.342105	0.063337	0.106886	0:00:00.158480
10	1	5	0.700	0.342105	0.063337	0.106886	0:00:00.163825
10	1	5	0.900	0.026316	0.029851	0.027972	0:00:00.153220
10	1	5	0.999	0.026316	0.029851	0.027972	0:00:00.156243
10	1	7	0.100	0.940789	0.113854	0.203125	0:00:00.160387
10	1	7	0.300	0.940789	0.113854	0.203125	0:00:00.165058
10	1	7	0.500	0.940789	0.113854	0.203125	0:00:00.161780
10	1	7	0.700	0.940789	0.113854	0.203125	0:00:00.159390
10	1	7	0.900	0.046053	0.024823	0.032258	0:00:00.155511
10	1	7	0.999	0.046053	0.024823	0.032258	0:00:00.166704
10	3	1	0.100	0.000000	0.000000	0.000000	0:00:00.158749
10	3	1	0.300	0.000000	0.000000	0.000000	0:00:00.164336
10	3	1	0.500	0.000000	0.000000	0.000000	0:00:00.157781
10	3	1	0.700	0.000000	0.000000	0.000000	0:00:00.162887
10	3	1	0.900	0.000000	0.000000	0.000000	0:00:00.150852
10	3	1	0.999	0.000000	0.000000	0.000000	0:00:00.156094
10	3	3	0.100	0.098684	0.014925	0.025929	0:00:00.180973
10	3	3	0.300	0.098684	0.014925	0.025929	0:00:00.171932
10	3	3	0.500	0.098684	0.014925	0.025929	0:00:00.184630
10	3	3	0.700	0.026316	0.086957	0.040404	0:00:00.186645
10	3	3	0.900	0.026316	0.086957	0.040404	0:00:00.173370
10	3	3	0.999	0.026316	0.086957	0.040404	0:00:00.230012
10	3	5	0.100	0.263158	0.013089	0.024938	0:00:00.163843
10	3	5	0.300	0.263158	0.013089	0.024938	0:00:00.174179
10	3	5	0.500	0.263158	0.013089	0.024938	0:00:00.196627
10	3	5	0.700	0.263158	0.013089	0.024938	0:00:00.174822
10	3	5	0.900	0.059211	0.046154	0.051873	0:00:00.164037
10	3	5	0.999	0.059211	0.046154	0.051873	0:00:00.200574
10	3	7	0.100	0.651316	0.022706	0.043883	0:00:00.176321
10	3	7	0.300	0.651316	0.022706	0.043883	0:00:00.176835
10	3	7	0.500	0.651316	0.022706	0.043883	0:00:00.164400
10	3	7	0.700	0.651316	0.022706	0.043883	0:00:00.178153
10	3	7	0.900	0.190789	0.065463	0.097479	0:00:00.163759
10	3	7	0.999	0.190789	0.065463	0.097479	0:00:00.183838
10	5	1	0.100	0.000000	0.000000	0.000000	0:00:00.185832
10	5	1	0.300	0.000000	0.000000	0.000000	0:00:00.169496
10	5	1	0.500	0.000000	0.000000	0.000000	0:00:00.184179
10	5	1	0.700	0.000000	0.000000	0.000000	0:00:00.173623
10	5	1	0.900	0.000000	0.000000	0.000000	0:00:00.186800
10	5	1	0.999	0.000000	0.000000	0.000000	0:00:00.179635
10	5	3	0.100	0.421053	0.012350	0.023997	0:00:00.175393
10	5	3	0.300	0.421053	0.012350	0.023997	0:00:00.174501
10	5	3	0.500	0.421053	0.012350	0.023997	0:00:00.177206
10	5	3	0.700	0.013158	0.002296	0.003910	0:00:00.171548
10	5	3	0.900	0.013158	0.002296	0.003910	0:00:00.175522
10	5	3	0.999	0.013158	0.002296	0.003910	0:00:00.192333
10	5	5	0.100	0.730263	0.016780	0.032806	0:00:00.170729
10	5	5	0.300	0.730263	0.016780	0.032806	0:00:00.177078
10	5	5	0.500	0.730263	0.016780	0.032806	0:00:00.177358
10	5	5	0.700	0.730263	0.016780	0.032806	0:00:00.183171
10	5	5	0.900	0.059211	0.003609	0.006803	0:00:00.173452
10	5	5	0.999	0.059211	0.003609	0.006803	0:00:00.186318
10	5	7	0.100	0.782895	0.015852	0.031075	0:00:00.187018
10	5	7	0.300	0.782895	0.015852	0.031075	0:00:00.176018
10	5	7	0.500	0.782895	0.015852	0.031075	0:00:00.182679
10	5	7	0.700	0.782895	0.015852	0.031075	0:00:00.197228
10	5	7	0.900	0.197368	0.008183	0.015715	0:00:00.171830
10	5	7	0.999	0.197368	0.008183	0.015715	0:00:00.181578
10	10	1	0.100	0.000000	0.000000	0.000000	0:00:00.153490
10	10	1	0.300	0.000000	0.000000	0.000000	0:00:00.163258
10	10	1	0.500	0.000000	0.000000	0.000000	0:00:00.153741
10	10	1	0.700	0.000000	0.000000	0.000000	0:00:00.161923
10	10	1	0.900	0.000000	0.000000	0.000000	0:00:00.152345
10	10	1	0.999	0.000000	0.000000	0.000000	0:00:00.160659
10	10	3	0.100	0.059211	0.003651	0.006878	0:00:00.221264
10	10	3	0.300	0.059211	0.003651	0.006878	0:00:00.166497
10	10	3	0.500	0.059211	0.003651	0.006878	0:00:00.169876
10	10	3	0.700	0.000000	0.000000	0.000000	0:00:00.171358
10	10	3	0.900	0.000000	0.000000	0.000000	0:00:00.166385
10	10	3	0.999	0.000000	0.000000	0.000000	0:00:00.167847
10	10	5	0.100	0.164474	0.006674	0.012827	0:00:00.175763
10	10	5	0.300	0.164474	0.006674	0.012827	0:00:00.169595
10	10	5	0.500	0.164474	0.006674	0.012827	0:00:00.173626
10	10	5	0.700	0.164474	0.006674	0.012827	0:00:00.168733
10	10	5	0.900	0.013158	0.002907	0.004762	0:00:00.175868
10	10	5	0.999	0.013158	0.002907	0.004762	0:00:00.163744
10	10	7	0.100	0.348684	0.010724	0.020809	0:00:00.181498
10	10	7	0.300	0.348684	0.010724	0.020809	0:00:00.165220
10	10	7	0.500	0.348684	0.010724	0.020809	0:00:00.167855
10	10	7	0.700	0.348684	0.010724	0.020809	0:00:00.172189
10	10	7	0.900	0.032895	0.003453	0.006250	0:00:00.183118
10	10	7	0.999	0.032895	0.003453	0.006250	0:00:00.168378
10	20	1	0.100	0.000000	0.000000	0.000000	0:00:00.228244
10	20	1	0.300	0.000000	0.000000	0.000000	0:00:00.232187
10	20	1	0.500	0.000000	0.000000	0.000000	0:00:00.229504
10	20	1	0.700	0.000000	0.000000	0.000000	0:00:00.223938
10	20	1	0.900	0.000000	0.000000	0.000000	0:00:00.227624
10	20	1	0.999	0.000000	0.000000	0.000000	0:00:00.222060
10	20	3	0.100	0.059211	0.003651	0.006878	0:00:00.243129
10	20	3	0.300	0.059211	0.003651	0.006878	0:00:00.224150
10	20	3	0.500	0.059211	0.003651	0.006878	0:00:00.230528
10	20	3	0.700	0.000000	0.000000	0.000000	0:00:00.243246
10	20	3	0.900	0.000000	0.000000	0.000000	0:00:00.235081
10	20	3	0.999	0.000000	0.000000	0.000000	0:00:00.230293
10	20	5	0.100	0.164474	0.006674	0.012827	0:00:00.242395
10	20	5	0.300	0.164474	0.006674	0.012827	0:00:00.245903
10	20	5	0.500	0.164474	0.006674	0.012827	0:00:00.233588
10	20	5	0.700	0.164474	0.006674	0.012827	0:00:00.240723
10	20	5	0.900	0.013158	0.002907	0.004762	0:00:00.245100
10	20	5	0.999	0.013158	0.002907	0.004762	0:00:00.238916
10	20	7	0.100	0.348684	0.010724	0.020809	0:00:00.244732
10	20	7	0.300	0.348684	0.010724	0.020809	0:00:00.230143
10	20	7	0.500	0.348684	0.010724	0.020809	0:00:00.239440
10	20	7	0.700	0.348684	0.010724	0.020809	0:00:00.235939
10	20	7	0.900	0.032895	0.003453	0.006250	0:00:00.238247
10	20	7	0.999	0.032895	0.003453	0.006250	0:00:00.241340
10	30	1	0.100	0.000000	0.000000	0.000000	0:00:00.260831
10	30	1	0.300	0.000000	0.000000	0.000000	0:00:00.244937
10	30	1	0.500	0.000000	0.000000	0.000000	0:00:00.241540
10	30	1	0.700	0.000000	0.000000	0.000000	0:00:00.244105
10	30	1	0.900	0.000000	0.000000	0.000000	0:00:00.233951
10	30	1	0.999	0.000000	0.000000	0.000000	0:00:00.246285
10	30	3	0.100	0.059211	0.003651	0.006878	0:00:00.244360
10	30	3	0.300	0.059211	0.003651	0.006878	0:00:00.249114
10	30	3	0.500	0.059211	0.003651	0.006878	0:00:00.248883
10	30	3	0.700	0.000000	0.000000	0.000000	0:00:00.247832
10	30	3	0.900	0.000000	0.000000	0.000000	0:00:00.248383
10	30	3	0.999	0.000000	0.000000	0.000000	0:00:00.251666
10	30	5	0.100	0.164474	0.006674	0.012827	0:00:00.246538
10	30	5	0.300	0.164474	0.006674	0.012827	0:00:00.253863
10	30	5	0.500	0.164474	0.006674	0.012827	0:00:00.256297
10	30	5	0.700	0.164474	0.006674	0.012827	0:00:00.252007
10	30	5	0.900	0.013158	0.002907	0.004762	0:00:00.317913
10	30	5	0.999	0.013158	0.002907	0.004762	0:00:00.246502
10	30	7	0.100	0.348684	0.010724	0.020809	0:00:00.255157
10	30	7	0.300	0.348684	0.010724	0.020809	0:00:00.254916
10	30	7	0.500	0.348684	0.010724	0.020809	0:00:00.258383
10	30	7	0.700	0.348684	0.010724	0.020809	0:00:00.255070
10	30	7	0.900	0.032895	0.003453	0.006250	0:00:00.260989
10	30	7	0.999	0.032895	0.003453	0.006250	0:00:00.255463
20	0	1	0.100	0.000000	0.000000	0.000000	0:00:00.162411
20	0	1	0.300	0.000000	0.000000	0.000000	0:00:00.159497
20	0	1	0.500	0.000000	0.000000	0.000000	0:00:00.156175
