NumPreceeding	NumFollowing	NumNeighbors	Threshold	Recall	Precision	F-Score	Runtime
1	1	3	0.700	0.000000	0.000000	0.000000	0:00:00.074487
1	1	3	0.900	0.000000	0.000000	0.000000	0:00:00.076161
1	1	3	0.999	0.000000	0.000000	0.000000	0:00:00.073593
1	1	5	0.100	0.829630	0.217899	0.345146	0:00:00.073570
1	1	5	0.300	0.829630	0.217899	0.345146	0:00:00.082523
1	1	5	0.500	0.829630	0.217899	0.345146	0:00:00.074937
1	1	5	0.700	0.614815	0.193925	0.294849	0:00:00.077751
1	1	5	0.900	0.000000	0.000000	0.000000	0:00:00.081629
1	1	5	0.999	0.000000	0.000000	0.000000	0:00:00.077807
1	1	7	0.100	1.000000	0.091401	0.167494	0:00:00.086647
1	1	7	0.300	1.000000	0.091401	0.167494	0:00:00.084669
1	1	7	0.500	1.000000	0.091401	0.167494	0:00:00.078820
1	1	7	0.700	1.000000	0.091401	0.167494	0:00:00.084413
1	1	7	0.900	0.000000	0.000000	0.000000	0:00:00.084651
1	1	7	0.999	0.000000	0.000000	0.000000	0:00:00.077377
1	3	1	0.100	0.000000	0.000000	0.000000	0:00:00.069442
1	3	1	0.300	0.000000	0.000000	0.000000	0:00:00.072881
1	3	1	0.500	0.000000	0.000000	0.000000	0:00:00.073204
1	3	1	0.700	0.000000	0.000000	0.000000	0:00:00.074897
1	3	1	0.900	0.000000	0.000000	0.000000	0:00:00.072839
1	3	1	0.999	0.000000	0.000000	0.000000	0:00:00.072951
1	3	3	0.100	0.000000	0.000000	0.000000	0:00:00.072948
1	3	3	0.300	0.000000	0.000000	0.000000	0:00:00.071698
1	3	3	0.500	0.000000	0.000000	0.000000	0:00:00.068931
1	3	3	0.700	0.000000	0.000000	0.000000	0:00:00.070471
1	3	3	0.900	0.000000	0.000000	0.000000	0:00:00.069988
1	3	3	0.999	0.000000	0.000000	0.000000	0:00:00.077837
1	3	5	0.100	0.022222	0.002412	0.004351	0:00:00.068930
1	3	5	0.300	0.022222	0.002412	0.004351	0:00:00.072128
1	3	5	0.500	0.022222	0.002412	0.004351	0:00:00.067464
1	3	5	0.700	0.022222	0.002636	0.004713	0:00:00.070854
1	3	5	0.900	0.000000	0.000000	0.000000	0:00:00.067257
1	3	5	0.999	0.000000	0.000000	0.000000	0:00:00.071356
1	3	7	0.100	0.022222	0.002377	0.004295	0:00:00.077880
1	3	7	0.300	0.022222	0.002377	0.004295	0:00:00.076729
1	3	7	0.500	0.022222	0.002377	0.004295	0:00:00.074099
1	3	7	0.700	0.022222	0.002377	0.004295	0:00:00.074732
1	3	7	0.900	0.000000	0.000000	0.000000	0:00:00.084891
1	3	7	0.999	0.000000	0.000000	0.000000	0:00:00.074782
1	5	1	0.100	0.000000	0.000000	0.000000	0:00:00.094116
1	5	1	0.300	0.000000	0.000000	0.000000	0:00:00.087559
1	5	1	0.500	0.000000	0.000000	0.000000	0:00:00.077369
1	5	1	0.700	0.000000	0.000000	0.000000	0:00:00.089339
1	5	1	0.900	0.000000	0.000000	0.000000	0:00:00.086342
1	5	1	0.999	0.000000	0.000000	0.000000	0:00:00.121985
1	5	3	0.100	0.007407	0.003236	0.004505	0:00:00.084008
1	5	3	0.300	0.007407	0.003236	0.004505	0:00:00.081563
1	5	3	0.500	0.007407	0.003236	0.004505	0:00:00.077440
1	5	3	0.700	0.000000	0.000000	0.000000	0:00:00.080311
1	5	3	0.900	0.000000	0.000000	0.000000	0:00:00.078244
1	5	3	0.999	0.000000	0.000000	0.000000	0:00:00.077806
1	5	5	0.100	0.007407	0.001395	0.002347	0:00:00.098055
1	5	5	0.300	0.007407	0.001395	0.002347	0:00:00.080756
1	5	5	0.500	0.007407	0.001395	0.002347	0:00:00.083256
1	5	5	0.700	0.007407	0.001395	0.002347	0:00:00.092676
1	5	5	0.900	0.000000	0.000000	0.000000	0:00:00.095386
1	5	5	0.999	0.000000	0.000000	0.000000	0:00:00.088775
1	5	7	0.100	0.007407	0.001013	0.001783	0:00:00.093254
1	5	7	0.300	0.007407	0.001013	0.001783	0:00:00.085487
1	5	7	0.500	0.007407	0.001013	0.001783	0:00:00.084425
1	5	7	0.700	0.007407	0.001013	0.001783	0:00:00.091369
1	5	7	0.900	0.000000	0.000000	0.000000	0:00:00.091515
1	5	7	0.999	0.000000	0.000000	0.000000	0:00:00.090814
1	10	1	0.100	0.000000	0.000000	0.000000	0:00:00.097753
1	10	1	0.300	0.000000	0.000000	0.000000	0:00:00.089065
1	10	1	0.500	0.000000	0.000000	0.000000	0:00:00.094244
1	10	1	0.700	0.000000	0.000000	0.000000	0:00:00.100664
1	10	1	0.900	0.000000	0.000000	0.000000	0:00:00.092379
1	10	1	0.999	0.000000	0.000000	0.000000	0:00:00.099060
1	10	3	0.100	0.000000	0.000000	0.000000	0:00:00.100574
1	10	3	0.300	0.000000	0.000000	0.000000	0:00:00.089546
1	10	3	0.500	0.000000	0.000000	0.000000	0:00:00.098930
1	10	3	0.700	0.000000	0.000000	0.000000	0:00:00.106872
1	10	3	0.900	0.000000	0.000000	0.000000	0:00:00.093285
